_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
1,20200228,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,7,1.65900758166465
2,20200228,S92000003,Female,"",0 to 59,"",0,0,0,0,0,0,53,2.58822299934025
3,20200228,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,2,1.4515262798833
4,20200228,S92000003,Female,"",20 to 24,"",0,0,0,0,0,0,9,5.25118151584106
5,20200228,S92000003,Female,"",25 to 44,"",0,0,0,0,0,0,20,2.77593486546432
6,20200228,S92000003,Female,"",45 to 64,"",0,0,0,0,0,0,24,3.10083528750557
7,20200228,S92000003,Female,"",60+,"",0,0,0,0,0,0,14,1.86031678537259
8,20200228,S92000003,Female,"",65 to 74,"",0,0,0,0,0,0,3,0.995021575384493
9,20200228,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,1,0.523494430019265
10,20200228,S92000003,Female,"",85plus,"",0,0,0,0,0,0,1,1.21663381755359
11,20200228,S92000003,Female,"",Total,d,0,0,0,0,0,0,67,2.39260335600117
12,20200228,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,13,2.92947183876187
13,20200228,S92000003,Male,"",0 to 59,"",1,1,0.0493406850954126,0,0,0,54,2.66439699515228
14,20200228,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,2,1.38723191743196
15,20200228,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,3,1.70390648961185
16,20200228,S92000003,Male,"",25 to 44,"",0,0,0,0,0,0,17,2.41754053646647
17,20200228,S92000003,Male,"",45 to 64,"",1,1,0.137669178211375,0,0,0,19,2.61571438601612
18,20200228,S92000003,Male,"",60+,"",0,0,0,0,0,0,13,2.04313209006126
19,20200228,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,12,4.33527577773041
20,20200228,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,1,0.67689225229128
21,20200228,S92000003,Male,"",85plus,"",0,0,0,0,0,0,0,0
22,20200228,S92000003,Male,"",Total,d,1,1,0.0375515911923494,0,0,0,67,2.51595660988741
23,20200228,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,20,2.3102558030738
24,20200228,S92000003,Total,d,0 to 59,"",1,1,0.0245431175944211,0,0,0,107,2.62611358260305
25,20200228,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,4,1.41865100475957
26,20200228,S92000003,Total,d,20 to 24,"",0,0,0,0,0,0,12,3.45367470989132
27,20200228,S92000003,Total,d,25 to 44,"",0,0,0,0,0,0,38,2.6691541310077
28,20200228,S92000003,Total,d,45 to 64,"",1,1,0.0666504928137439,0,0,0,43,2.86597119099099
29,20200228,S92000003,Total,d,60+,"",0,0,0,0,0,0,27,1.9440712307699
30,20200228,S92000003,Total,d,65 to 74,"",0,0,0,0,0,0,15,2.59380944146637
31,20200228,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,2,0.590391961223056
32,20200228,S92000003,Total,d,85plus,"",0,0,0,0,0,0,1,0.786862542982366
33,20200228,S92000003,Total,d,Total,d,1,1,0.0183039554847803,0,0,0,135,2.47103399044533
34,20200229,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,14,3.3180151633293
35,20200229,S92000003,Female,"",0 to 59,"",0,0,0,0,0,0,75,3.66257971604752
36,20200229,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,3,2.17728941982495
37,20200229,S92000003,Female,"",20 to 24,"",0,0,0,0,0,0,11,6.41811074158352
38,20200229,S92000003,Female,"",25 to 44,"",0,0,0,0,0,0,26,3.60871532510361
39,20200229,S92000003,Female,"",45 to 64,"",0,0,0,0,0,0,31,4.0052455796947
40,20200229,S92000003,Female,"",60+,"",0,0,0,0,0,0,24,3.18911448921016
41,20200229,S92000003,Female,"",65 to 74,"",0,0,0,0,0,0,7,2.32171700923048
42,20200229,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,5,2.61747215009632
43,20200229,S92000003,Female,"",85plus,"",0,0,0,0,0,0,2,2.43326763510719
44,20200229,S92000003,Female,"",Total,d,0,0,0,0,0,0,99,3.5353392872256
45,20200229,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,25,5.63359968992667
46,20200229,S92000003,Male,"",0 to 59,"",0,1,0.0493406850954126,0,0,0,85,4.19395823311007
47,20200229,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,2,1.38723191743196
48,20200229,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,4,2.27187531948247
49,20200229,S92000003,Male,"",25 to 44,"",0,0,0,0,0,0,23,3.27079013757228
50,20200229,S92000003,Male,"",45 to 64,"",0,1,0.137669178211375,0,0,0,32,4.40541370276398
51,20200229,S92000003,Male,"",60+,"",0,0,0,0,0,0,22,3.45760815241137
52,20200229,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,17,6.14164068511808
53,20200229,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,3,2.03067675687384
54,20200229,S92000003,Male,"",85plus,"",0,0,0,0,0,0,1,2.22751876684561
55,20200229,S92000003,Male,"",Total,d,0,1,0.0375515911923494,0,0,0,107,4.01802025758138
56,20200229,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,39,4.5049988159939
57,20200229,S92000003,Total,d,0 to 59,"",0,1,0.0245431175944211,0,0,0,160,3.92689881510737
58,20200229,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,5,1.77331375594947
59,20200229,S92000003,Total,d,20 to 24,"",0,0,0,0,0,0,15,4.31709338736416
60,20200229,S92000003,Total,d,25 to 44,"",0,0,0,0,0,0,50,3.51204490922066
61,20200229,S92000003,Total,d,45 to 64,"",0,1,0.0666504928137439,0,0,0,63,4.19898104726586
62,20200229,S92000003,Total,d,60+,"",0,0,0,0,0,0,46,3.31212135612649
63,20200229,S92000003,Total,d,65 to 74,"",0,0,0,0,0,0,24,4.15009510634619
64,20200229,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,8,2.36156784489222
65,20200229,S92000003,Total,d,85plus,"",0,0,0,0,0,0,3,2.3605876289471
66,20200229,S92000003,Total,d,Total,d,0,1,0.0183039554847803,0,0,0,207,3.78891878534951
67,20200301,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,25,5.92502707737374
68,20200301,S92000003,Female,"",0 to 59,"",0,0,0,0,0,0,99,4.83460522518273
69,20200301,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,3,2.17728941982495
70,20200301,S92000003,Female,"",20 to 24,"",0,0,0,0,0,0,14,8.16850458019721
71,20200301,S92000003,Female,"",25 to 44,"",0,0,0,0,0,0,33,4.58029252801612
72,20200301,S92000003,Female,"",45 to 64,"",0,0,0,0,0,0,37,4.78045440157109
73,20200301,S92000003,Female,"",60+,"",1,1,0.132879770383757,0,0,0,32,4.25215265228022
74,20200301,S92000003,Female,"",65 to 74,"",1,1,0.331673858461498,0,0,0,10,3.31673858461498
75,20200301,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,5,2.61747215009632
76,20200301,S92000003,Female,"",85plus,"",0,0,0,0,0,0,4,4.86653527021437
77,20200301,S92000003,Female,"",Total,d,1,1,0.0357104978507637,0,0,0,131,4.67807521845004
78,20200301,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,40,9.01375950388268
79,20200301,S92000003,Male,"",0 to 59,"",1,2,0.0986813701908251,0,0,0,122,6.01956358164033
80,20200301,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,5,3.46807979357989
81,20200301,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,9,5.11171946883555
82,20200301,S92000003,Male,"",25 to 44,"",0,0,0,0,0,0,32,4.550664539231
83,20200301,S92000003,Male,"",45 to 64,"",1,2,0.275338356422749,0,0,0,39,5.36909795024361
84,20200301,S92000003,Male,"",60+,"",0,0,0,0,0,0,28,4.4005921939781
85,20200301,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,19,6.86418664807315
86,20200301,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,4,2.70756900916512
87,20200301,S92000003,Male,"",85plus,"",0,0,0,0,0,0,2,4.45503753369122
88,20200301,S92000003,Male,"",Total,d,1,2,0.0751031823846988,0,0,0,150,5.63273867885241
89,20200301,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,65,7.50833135998984
90,20200301,S92000003,Total,d,0 to 59,"",1,2,0.0490862351888421,0,0,0,221,5.42402898836705
91,20200301,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,8,2.83730200951915
92,20200301,S92000003,Total,d,20 to 24,"",0,0,0,0,0,0,23,6.61954319395837
93,20200301,S92000003,Total,d,25 to 44,"",0,0,0,0,0,0,66,4.63589928017128
94,20200301,S92000003,Total,d,45 to 64,"",1,2,0.133300985627488,0,0,0,76,5.06543745384453
95,20200301,S92000003,Total,d,60+,"",1,1,0.0720026381766628,0,0,0,60,4.32015829059977
96,20200301,S92000003,Total,d,65 to 74,"",1,1,0.172920629431091,0,0,0,29,5.01469825350164
97,20200301,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,9,2.65676382550375
98,20200301,S92000003,Total,d,85plus,"",0,0,0,0,0,0,6,4.7211752578942
99,20200301,S92000003,Total,d,Total,d,2,3,0.0549118664543408,0,0,0,282,5.16171544670803
100,20200302,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,51,12.0870552378424
101,20200302,S92000003,Female,"",0 to 59,"",0,0,0,0,0,0,178,8.69252252608611
102,20200302,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,4,2.90305255976659
103,20200302,S92000003,Female,"",20 to 24,"",0,0,0,0,0,0,21,12.2527568702958
104,20200302,S92000003,Female,"",25 to 44,"",0,0,0,0,0,0,56,7.77261762330009
105,20200302,S92000003,Female,"",45 to 64,"",0,0,0,0,0,0,65,8.39809557032759
106,20200302,S92000003,Female,"",60+,"",0,1,0.132879770383757,0,0,0,55,7.30838737110662
107,20200302,S92000003,Female,"",65 to 74,"",0,1,0.331673858461498,0,0,0,20,6.63347716922995
108,20200302,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,9,4.71144987017338
109,20200302,S92000003,Female,"",85plus,"",0,0,0,0,0,0,7,8.51643672287515
110,20200302,S92000003,Female,"",Total,d,0,1,0.0357104978507637,0,0,0,233,8.32054599922794
111,20200302,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,63,14.1966712186152
112,20200302,S92000003,Male,"",0 to 59,"",1,3,0.148022055286238,0,0,0,200,9.86813701908251
113,20200302,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,7,4.85531171101185
114,20200302,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,11,6.24765712857678
115,20200302,S92000003,Male,"",25 to 44,"",1,1,0.142208266850969,0,0,0,56,7.96366294365424
116,20200302,S92000003,Male,"",45 to 64,"",0,2,0.275338356422749,0,0,0,72,9.91218083121896
117,20200302,S92000003,Male,"",60+,"",0,0,0,0,0,0,55,8.64402038102842
118,20200302,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,35,12.6445543517137
119,20200302,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,6,4.06135351374768
120,20200302,S92000003,Male,"",85plus,"",0,0,0,0,0,0,5,11.1375938342281
121,20200302,S92000003,Male,"",Total,d,1,3,0.112654773577048,0,0,0,255,9.57565575404909
122,20200302,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,114,13.1684580775206
123,20200302,S92000003,Total,d,0 to 59,"",1,3,0.0736293527832632,0,0,0,378,9.27729845069116
124,20200302,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,11,3.90129026308883
125,20200302,S92000003,Total,d,20 to 24,"",0,0,0,0,0,0,32,9.20979922637687
126,20200302,S92000003,Total,d,25 to 44,"",1,1,0.0702408981844133,0,0,0,113,7.9372214948387
127,20200302,S92000003,Total,d,45 to 64,"",0,2,0.133300985627488,0,0,0,137,9.13111751548291
128,20200302,S92000003,Total,d,60+,"",0,1,0.0720026381766628,0,0,0,110,7.92029019943291
129,20200302,S92000003,Total,d,65 to 74,"",0,1,0.172920629431091,0,0,0,55,9.51063461871001
130,20200302,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,15,4.42793970917292
131,20200302,S92000003,Total,d,85plus,"",0,0,0,0,0,0,12,9.4423505157884
132,20200302,S92000003,Total,d,Total,d,1,4,0.073215821939121,0,0,0,489,8.95063423205755
133,20200303,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,67,15.8790725673616
134,20200303,S92000003,Female,"",0 to 59,"",0,0,0,0,0,0,268,13.0876181853431
135,20200303,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,10,7.25763139941649
136,20200303,S92000003,Female,"",20 to 24,"",0,0,0,0,0,0,27,15.7535445475232
137,20200303,S92000003,Female,"",25 to 44,"",0,0,0,0,0,0,94,13.0468938676823
138,20200303,S92000003,Female,"",45 to 64,"",0,0,0,0,0,0,96,12.4033411500223
139,20200303,S92000003,Female,"",60+,"",0,1,0.132879770383757,0,0,0,78,10.364622089933
140,20200303,S92000003,Female,"",65 to 74,"",0,1,0.331673858461498,0,0,0,32,10.6135634707679
141,20200303,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,10,5.23494430019265
142,20200303,S92000003,Female,"",85plus,"",0,0,0,0,0,0,10,12.1663381755359
143,20200303,S92000003,Female,"",Total,d,0,1,0.0357104978507637,0,0,0,346,12.3558322563642
144,20200303,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,93,20.9569908465272
145,20200303,S92000003,Male,"",0 to 59,"",3,6,0.296044110572475,0,0,0,289,14.2594579925742
146,20200303,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,12,8.32339150459174
147,20200303,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,18,10.2234389376711
148,20200303,S92000003,Male,"",25 to 44,"",2,3,0.426624800552906,0,0,0,84,11.9454944154814
149,20200303,S92000003,Male,"",45 to 64,"",1,3,0.413007534634124,0,0,0,100,13.7669178211374
150,20200303,S92000003,Male,"",60+,"",0,0,0,0,0,0,77,12.1016285334398
151,20200303,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,44,15.8960111850115
152,20200303,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,9,6.09203027062152
153,20200303,S92000003,Male,"",85plus,"",0,0,0,0,0,0,6,13.3651126010737
154,20200303,S92000003,Male,"",Total,d,3,6,0.225309547154096,0,0,0,366,13.7438823763999
155,20200303,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,160,18.4820464245904
156,20200303,S92000003,Total,d,0 to 59,"",3,6,0.147258705566526,0,0,0,557,13.6705165000925
157,20200303,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,22,7.80258052617766
158,20200303,S92000003,Total,d,20 to 24,"",0,0,0,0,0,0,45,12.9512801620925
159,20200303,S92000003,Total,d,25 to 44,"",2,3,0.21072269455324,0,0,0,179,12.57312077501
160,20200303,S92000003,Total,d,45 to 64,"",1,3,0.199951478441232,0,0,0,196,13.0634965914938
161,20200303,S92000003,Total,d,60+,"",0,1,0.0720026381766628,0,0,0,155,11.1604089173827
162,20200303,S92000003,Total,d,65 to 74,"",0,1,0.172920629431091,0,0,0,76,13.1419678367629
163,20200303,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,19,5.60872363161903
164,20200303,S92000003,Total,d,85plus,"",0,0,0,0,0,0,16,12.5898006877179
165,20200303,S92000003,Total,d,Total,d,3,7,0.128127688393462,0,0,0,713,13.0507202606483
166,20200304,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,86,20.3820931461657
167,20200304,S92000003,Female,"",0 to 59,"",3,3,0.146503188641901,0,0,0,335,16.3595227316789
168,20200304,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,13,9.43492081924143
169,20200304,S92000003,Female,"",20 to 24,"",0,0,0,0,0,0,35,20.421261450493
170,20200304,S92000003,Female,"",25 to 44,"",2,2,0.277593486546432,0,0,0,115,15.9616254764198
171,20200304,S92000003,Female,"",45 to 64,"",1,1,0.129201470312732,0,0,0,117,15.1165720265897
172,20200304,S92000003,Female,"",60+,"",0,1,0.132879770383757,0,0,0,97,12.8893377272244
173,20200304,S92000003,Female,"",65 to 74,"",0,1,0.331673858461498,0,0,0,39,12.9352804799984
174,20200304,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,14,7.3289220202697
175,20200304,S92000003,Female,"",85plus,"",0,0,0,0,0,0,13,15.8162396281967
176,20200304,S92000003,Female,"",Total,d,3,4,0.142841991403055,0,0,0,432,15.4269350715299
177,20200304,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,114,25.6892145860656
178,20200304,S92000003,Male,"",0 to 59,"",3,9,0.444066165858713,0,0,0,359,17.7133059492531
179,20200304,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,17,11.7914712981716
180,20200304,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,26,14.767189576636
181,20200304,S92000003,Male,"",25 to 44,"",2,5,0.711041334254843,0,0,0,106,15.0740762862027
182,20200304,S92000003,Male,"",45 to 64,"",1,4,0.550676712845498,0,0,0,126,17.3463164546332
183,20200304,S92000003,Male,"",60+,"",0,0,0,0,0,0,106,16.6593847343457
184,20200304,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,52,18.7861950368318
185,20200304,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,18,12.184060541243
186,20200304,S92000003,Male,"",85plus,"",0,0,0,0,0,0,6,13.3651126010737
187,20200304,S92000003,Male,"",Total,d,3,9,0.337964320731145,0,0,0,465,17.4614899044425
188,20200304,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,200,23.102558030738
189,20200304,S92000003,Total,d,0 to 59,"",6,12,0.294517411133053,0,0,0,694,17.0329236105282
190,20200304,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,30,10.6398825356968
191,20200304,S92000003,Total,d,20 to 24,"",0,0,0,0,0,0,61,17.5561797752809
192,20200304,S92000003,Total,d,25 to 44,"",4,7,0.491686287290893,0,0,0,222,15.5934793969397
193,20200304,S92000003,Total,d,45 to 64,"",2,5,0.333252464068719,0,0,0,243,16.1960697537398
194,20200304,S92000003,Total,d,60+,"",0,1,0.0720026381766628,0,0,0,203,14.6165355498625
195,20200304,S92000003,Total,d,65 to 74,"",0,1,0.172920629431091,0,0,0,91,15.7357772782293
196,20200304,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,32,9.44627137956889
197,20200304,S92000003,Total,d,85plus,"",0,0,0,0,0,0,19,14.950388316665
198,20200304,S92000003,Total,d,Total,d,6,13,0.237951421302143,0,0,0,898,16.4369520253327
199,20200305,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,110,26.0701191404445
200,20200305,S92000003,Female,"",0 to 59,"",1,4,0.195337584855868,0,0,0,404,19.7290960704426
201,20200305,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,17,12.337973379008
202,20200305,S92000003,Female,"",20 to 24,"",1,1,0.583464612871229,0,0,0,40,23.3385845148492
203,20200305,S92000003,Female,"",25 to 44,"",0,2,0.277593486546432,0,0,0,138,19.1539505717038
204,20200305,S92000003,Female,"",45 to 64,"",0,1,0.129201470312732,0,0,0,142,18.346608784408
205,20200305,S92000003,Female,"",60+,"",0,1,0.132879770383757,0,0,0,122,16.2113319868183
206,20200305,S92000003,Female,"",65 to 74,"",0,1,0.331673858461498,0,0,0,48,15.9203452061519
207,20200305,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,18,9.42289974034676
208,20200305,S92000003,Female,"",85plus,"",0,0,0,0,0,0,13,15.8162396281967
209,20200305,S92000003,Female,"",Total,d,1,5,0.178552489253818,0,0,0,526,18.7837218695017
210,20200305,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,138,31.0974702883952
211,20200305,S92000003,Male,"",0 to 59,"",1,10,0.493406850954126,0,0,0,435,21.4631980165045
212,20200305,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,19,13.1787032156036
213,20200305,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,27,15.3351584065067
214,20200305,S92000003,Male,"",25 to 44,"",0,5,0.711041334254843,0,0,0,134,19.0559077580298
215,20200305,S92000003,Male,"",45 to 64,"",1,5,0.688345891056873,0,0,0,154,21.2010534445517
216,20200305,S92000003,Male,"",60+,"",0,0,0,0,0,0,127,19.9598288798293
217,20200305,S92000003,Male,"",65 to 74,"",0,0,0,0,0,0,57,20.5925599442195
218,20200305,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,26,17.5991985595733
219,20200305,S92000003,Male,"",85plus,"",0,0,0,0,0,0,7,15.5926313679193
220,20200305,S92000003,Male,"",Total,d,1,10,0.375515911923494,0,0,0,562,21.1039942501004
221,20200305,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,248,28.6471719581151
222,20200305,S92000003,Total,d,0 to 59,"",2,14,0.343603646321895,0,0,0,839,20.5916756617193
223,20200305,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,36,12.7678590428362
224,20200305,S92000003,Total,d,20 to 24,"",1,1,0.287806225824277,0,0,0,67,19.2830171302266
225,20200305,S92000003,Total,d,25 to 44,"",0,7,0.491686287290893,0,0,0,273,19.1757652043448
226,20200305,S92000003,Total,d,45 to 64,"",1,6,0.399902956882463,0,0,0,296,19.7285458728682
227,20200305,S92000003,Total,d,60+,"",0,1,0.0720026381766628,0,0,0,249,17.928656905989
228,20200305,S92000003,Total,d,65 to 74,"",0,1,0.172920629431091,0,0,0,105,18.1566660902646
229,20200305,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,44,12.9886231469072
230,20200305,S92000003,Total,d,85plus,"",0,0,0,0,0,0,20,15.7372508596473
231,20200305,S92000003,Total,d,Total,d,2,15,0.274559332271704,0,0,0,1089,19.9330075229257
232,20200306,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,137,32.4691483840081
233,20200306,S92000003,Female,"",0 to 59,"",3,7,0.341840773497769,0,0,0,495,24.1730261259136
234,20200306,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,18,13.0637365189497
235,20200306,S92000003,Female,"",20 to 24,"",1,2,1.16692922574246,0,0,0,49,28.5897660306902
236,20200306,S92000003,Female,"",25 to 44,"",1,3,0.416390229819648,0,0,0,159,22.0686821804413
237,20200306,S92000003,Female,"",45 to 64,"",1,2,0.258402940625464,0,0,0,178,22.9978617156663
238,20200306,S92000003,Female,"",60+,"",0,1,0.132879770383757,0,0,0,144,19.134686935261
239,20200306,S92000003,Female,"",65 to 74,"",0,1,0.331673858461498,0,0,0,56,18.5737360738439
240,20200306,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,26,13.6108551805009
241,20200306,S92000003,Female,"",85plus,"",0,0,0,0,0,0,16,19.4661410808575
242,20200306,S92000003,Female,"",Total,d,3,8,0.285683982806109,0,0,0,639,22.819008126638
243,20200306,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,163,36.7310699783219
244,20200306,S92000003,Male,"",0 to 59,"",2,12,0.592088221144951,0,0,0,512,25.2624307688512
245,20200306,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,22,15.2595510917515
246,20200306,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,31,17.6070337259891
247,20200306,S92000003,Male,"",25 to 44,"",1,6,0.853249601105811,0,0,0,157,22.3266978956021
248,20200306,S92000003,Male,"",45 to 64,"",1,6,0.826015069268247,0,0,0,179,24.642782899836
249,20200306,S92000003,Male,"",60+,"",1,1,0.157164006927789,0,0,0,151,23.7317650460962
250,20200306,S92000003,Male,"",65 to 74,"",1,1,0.361272981477534,0,0,0,66,23.8440167775173
251,20200306,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,35,23.6912288301948
252,20200306,S92000003,Male,"",85plus,"",0,0,0,0,0,0,10,22.2751876684561
253,20200306,S92000003,Male,"",Total,d,3,13,0.488170685500542,0,0,0,663,24.8967049605276
254,20200306,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,300,34.6538370461069
255,20200306,S92000003,Total,d,0 to 59,"",5,19,0.466319234294,0,0,0,1007,24.714919417582
256,20200306,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,40,14.1865100475957
257,20200306,S92000003,Total,d,20 to 24,"",1,2,0.575612451648554,0,0,0,80,23.0244980659422
258,20200306,S92000003,Total,d,25 to 44,"",2,9,0.632168083659719,0,0,0,317,22.266364724459
259,20200306,S92000003,Total,d,45 to 64,"",2,8,0.533203942509951,0,0,0,357,23.7942259345066
260,20200306,S92000003,Total,d,60+,"",1,2,0.144005276353326,0,0,0,295,21.2407782621155
261,20200306,S92000003,Total,d,65 to 74,"",1,2,0.345841258862182,0,0,0,122,21.0963167905931
262,20200306,S92000003,Total,d,75 to 84,"",0,0,0,0,0,0,61,18.0069548173032
263,20200306,S92000003,Total,d,85plus,"",0,0,0,0,0,0,26,20.4584261175415
264,20200306,S92000003,Total,d,Total,d,6,21,0.384383065180385,0,0,0,1303,23.8500539966687
265,20200307,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,150,35.5501624642425
266,20200307,S92000003,Female,"",0 to 59,"",2,9,0.439509565925702,0,0,0,550,26.8589179176818
267,20200307,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,20,14.515262798833
268,20200307,S92000003,Female,"",20 to 24,"",0,2,1.16692922574246,0,0,0,54,31.5070890950464
269,20200307,S92000003,Female,"",25 to 44,"",0,3,0.416390229819648,0,0,0,178,24.7058203026324
270,20200307,S92000003,Female,"",45 to 64,"",2,4,0.516805881250929,0,0,0,200,25.8402940625464
271,20200307,S92000003,Female,"",60+,"",0,1,0.132879770383757,0,0,0,161,21.3936430317848
272,20200307,S92000003,Female,"",65 to 74,"",0,1,0.331673858461498,0,0,0,65,21.5588007999973
273,20200307,S92000003,Female,"",75 to 84,"",0,0,0,0,0,0,26,13.6108551805009
274,20200307,S92000003,Female,"",85plus,"",0,0,0,0,0,0,18,21.8994087159647
275,20200307,S92000003,Female,"",Total,d,2,10,0.357104978507637,0,0,0,711,25.390163971893
276,20200307,S92000003,Male,"",0 to 14,"",0,0,0,0,0,0,176,39.660541817083804
277,20200307,S92000003,Male,"",0 to 59,"",3,15,0.740110276431188,0,0,0,559,27.5814429683356
278,20200307,S92000003,Male,"",15 to 19,"",0,0,0,0,0,0,22,15.2595510917515
279,20200307,S92000003,Male,"",20 to 24,"",0,0,0,0,0,0,33,18.7429713857303
280,20200307,S92000003,Male,"",25 to 44,"",2,8,1.13766613480775,0,0,0,173,24.6020301652176
281,20200307,S92000003,Male,"",45 to 64,"",1,7,0.963684247479621,0,0,0,198,27.2584972858522
282,20200307,S92000003,Male,"",60+,"",1,2,0.314328013855579,0,0,0,165,25.9320611430853
283,20200307,S92000003,Male,"",65 to 74,"",1,2,0.722545962955068,0,0,0,70,25.2891087034274
284,20200307,S92000003,Male,"",75 to 84,"",0,0,0,0,0,0,40,27.0756900916512
285,20200307,S92000003,Male,"",85plus,"",0,0,0,0,0,0,12,26.7302252021473
286,20200307,S92000003,Male,"",Total,d,4,17,0.63837705026994,0,0,0,724,27.187352023261
287,20200307,S92000003,Total,d,0 to 14,"",0,0,0,0,0,0,326,37.6571695901029
288,20200307,S92000003,Total,d,0 to 59,"",5,24,0.589034822266105,0,0,0,1109,27.2183174122129
289,20200307,S92000003,Total,d,15 to 19,"",0,0,0,0,0,0,42,14.8958355499755
290,20200307,S92000003,Total,d,20 to 24,"",0,2,0.575612451648554,0,0,0,87,25.0391416467121
