_id,Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
875,20200426,S08000020,NHS Grampian,17,797,136.07648967048,49.8548745091344,5,69,11.7807751408571,82,3170,541.232712993,116,17,14.6551724137931,17.8359096313912,113,3,,:,,:,17,0
876,20200426,S08000022,NHS Highland,4,240,74.6036680136773,12.1230960522226,1,44,13.6773391358408,31,1589,493.938451973889,42,4,9.52380952380952,11.952861952862,38,4,,:,,:,4,0
877,20200426,S08000024,NHS Lothian,29,1904,209.788668767492,51.6758853214042,7,263,28.9781617047533,145,6570,723.903126997069,248,38,15.322580645161299,22.6203402099168,199,49,,:,,:,33,5
878,20200426,S08000025,NHS Orkney,0,7,31.4324202963628,4.49034575662326,0,1,4.49034575662326,0,113,507.409070498428,0,0,0,2.38095238095238,0,0,,:,,:,0,0
879,20200426,S08000026,NHS Shetland,0,54,235.602094240838,13.0890052356021,0,5,21.8150087260035,3,251,1095.11343804538,3,0,0,7.14285714285714,3,0,,:,,:,0,0
880,20200426,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,1,118,441.616766467066,1,0,0,0,1,0,,:,,:,0,0
881,20200426,S08000029,NHS Fife,6,694,185.785035470486,39.6198634720921,3,80,21.4161424173471,56,2435,651.853834828002,81,6,7.40740740740741,16.7567567567568,71,10,,:,,:,6,0
882,20200426,S08000030,NHS Tayside,5,1275,305.411167269504,45.5122523774163,3,110,26.34919874482,48,4263,1021.15122044698,74,5,6.75675675675676,15.4022988505747,66,8,,:,,:,5,0
883,20200426,S08000031,NHS Greater Glasgow & Clyde,39,2705,228.632767597539,52.1502468050578,13,435,36.7671918317669,158,8535,721.397660423288,297,54,18.181818181818198,18.6613585469022,290,7,,:,,:,53,1
884,20200426,S08000032,NHS Lanarkshire,26,1462,220.879286901345,58.3169663091101,5,195,29.4606436017525,83,4205,635.292340232663,165,40,24.2424242424242,22.2222222222222,155,10,,:,,:,40,0
885,20200426,S92000003,Scotland,172,11149,204.070799699815,45.5768491571028,43,1439,26.3393919425988,766,39126,716.160562297513,1315,212,16.1216730038023,18.4487810960783,1205,110,39,"",1,"",204,8
886,20200427,S08000015,NHS Ayrshire & Arran,20,769,208.197964045917,30.5934589560321,3,98,26.5323803335499,119,2856,773.229369720598,168,21,12.5,14.7826086956522,109,59,,:,,:,13,8
887,20200427,S08000016,NHS Borders,8,280,242.403255129426,32.0318587135313,0,30,25.9717773352956,58,1025,887.369058955935,91,15,16.4835164835165,14.469453376205799,74,17,,:,,:,14,1
888,20200427,S08000017,NHS Dumfries & Galloway,3,257,172.645438667204,8.06126561870214,2,34,22.8402525863227,43,1837,1234.04541179632,69,5,7.2463768115942,4.3859649122807,65,4,,:,,:,3,2
889,20200427,S08000019,NHS Forth Valley,18,748,243.934255152622,48.2650665275241,4,84,27.3936864075137,87,2466,804.200365249152,154,20,12.987012987013,20,95,59,,:,,:,14,6
890,20200427,S08000020,NHS Grampian,41,838,143.076660406351,47.293836435035,3,72,12.292982755677,222,3392,579.13607648967,309,42,13.592233009708702,20.3716940671909,203,106,,:,,:,36,6
891,20200427,S08000022,NHS Highland,5,245,76.1579110972956,8.08206403481505,2,46,14.2990363692882,109,1698,527.820951196767,210,19,9.047619047619051,10.429447852760699,157,53,,:,,:,19,0
892,20200427,S08000024,NHS Lothian,112,2016,222.129178694991,46.0565459794178,12,275,30.3003591969854,281,6851,754.864584940171,549,133,24.2258652094718,23.7735849056604,403,146,,:,,:,115,18
893,20200427,S08000025,NHS Orkney,0,7,31.4324202963628,4.49034575662326,0,1,4.49034575662326,6,119,534.351145038168,7,0,0,2.7027027027027,7,0,,:,,:,0,0
894,20200427,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,15,266,1160.55846422339,15,0,0,0,15,0,,:,,:,0,0
895,20200427,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,7,125,467.814371257485,10,0,0,0,10,0,,:,,:,0,0
896,20200427,S08000029,NHS Fife,25,719,192.477579975907,35.8720385490563,7,87,23.2900548788649,126,2561,685.584259135323,178,25,14.0449438202247,16.528925619834702,141,37,,:,,:,21,4
897,20200427,S08000030,NHS Tayside,53,1328,318.106690301099,46.2308668886387,5,115,27.5468895968573,195,4458,1067.86116367643,322,58,18.0124223602484,15.668202764976998,289,33,,:,,:,56,2
898,20200427,S08000031,NHS Greater Glasgow & Clyde,94,2799,236.577861924403,45.3884643992156,13,448,37.8659814727162,484,9019,762.306443978633,802,126,15.710723192020001,18.6182019977802,506,296,,:,,:,91,35
899,20200427,S08000032,NHS Lanarkshire,51,1513,228.58437830488,37.4678954524853,9,204,30.8203656141411,226,4431,669.436470765977,406,69,16.9950738916256,20.5724508050089,253,153,,:,,:,53,16
900,20200427,S92000003,Scotland,430,11579,211.941500558271,39.2436805593689,60,1499,27.4376292716856,1978,41104,752.365786246408,3290,533,16.2006079027356,18.3710660965865,2327,963,76,"",1,"",435,98
901,20200428,S08000015,NHS Ayrshire & Arran,22,791,214.154212692224,31.1349361056963,5,103,27.8860732077106,126,2982,807.342430149448,192,29,15.1041666666667,14.3665158371041,140,52,,:,,:,22,7
902,20200428,S08000016,NHS Borders,1,281,243.268981040603,29.4346809800017,1,31,26.8375032464722,30,1055,913.34083629123,85,4,4.70588235294118,12.784090909090901,82,3,,:,,:,4,0
903,20200428,S08000017,NHS Dumfries & Galloway,2,259,173.988982936988,8.73303775359398,0,34,22.8402525863227,45,1882,1264.27515786645,60,3,5,4.7887323943662,55,5,,:,,:,3,0
904,20200428,S08000019,NHS Forth Valley,22,770,251.108792068876,46.3083746412732,3,87,28.3720323506392,102,2568,837.464127315419,148,25,16.8918918918919,18.615751789976102,113,35,,:,,:,23,2
905,20200428,S08000020,NHS Grampian,30,868,148.19873655455,42.3424961584429,1,73,12.4637186272836,216,3608,616.015024756701,310,34,10.9677419354839,17.1636845593108,217,93,,:,,:,29,5
906,20200428,S08000022,NHS Highland,11,256,79.5772458812558,10.5688529686043,0,46,14.2990363692882,104,1802,560.149207336027,185,17,9.18918918918919,10.3494623655914,136,49,,:,,:,13,4
907,20200428,S08000024,NHS Lothian,67,2083,229.51144802662,46.2769122281231,9,284,31.2920073161595,278,7129,785.495493510214,491,86,17.5152749490835,21.9521912350598,356,135,,:,,:,77,9
908,20200428,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,7,126,565.783565334531,7,0,0,0,7,0,,:,,:,0,0
909,20200428,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,10,276,1204.18848167539,11,0,0,0,11,0,,:,,:,0,0
910,20200428,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,7,132,494.011976047904,11,0,0,0,10,1,,:,,:,0,0
911,20200428,S08000029,NHS Fife,16,735,196.760808459376,32.3919154062375,2,89,23.8254584392986,123,2684,718.511578101994,171,17,9.94152046783626,14.415437003405199,127,44,,:,,:,15,2
912,20200428,S08000030,NHS Tayside,37,1365,326.969602606175,44.3145615253791,3,118,28.2655041080796,176,4634,1110.01988166814,269,40,14.869888475836401,14.732142857142899,236,33,,:,,:,40,0
913,20200428,S08000031,NHS Greater Glasgow & Clyde,122,2921,246.889580093313,47.4169991209683,8,456,38.5421597133004,475,9494,802.454527013321,876,144,16.4383561643836,17.5050301810865,632,244,,:,,:,114,30
914,20200428,S08000032,NHS Lanarkshire,50,1563,236.138389484816,38.0722163468802,8,212,32.029007402931,309,4740,716.120259857985,477,62,12.997903563941298,18.4334203655352,283,194,,:,,:,47,15
915,20200428,S92000003,Scotland,380,11959,218.897003642487,38.8959054051581,40,1539,28.1697874910768,2008,43112,789.120128859847,3293,461,13.999392651077999,16.8815184297467,2405,888,71,"",1,"",387,74
916,20200429,S08000015,NHS Ayrshire & Arran,24,815,220.651938488196,33.5715832791856,2,105,28.4275503573749,178,3160,855.533896469569,239,27,11.2970711297071,13.649851632047499,147,92,,:,,:,18,9
917,20200429,S08000016,NHS Borders,1,282,244.134706951779,25.1060514241191,0,31,26.8375032464722,54,1109,960.090035494762,79,2,2.53164556962025,10.0490196078431,62,17,,:,,:,2,0
918,20200429,S08000017,NHS Dumfries & Galloway,2,261,175.332527206771,9.40480988848583,2,36,24.1837968561064,49,1931,1297.19199247615,68,3,4.41176470588235,5.013192612137201,58,10,,:,,:,3,0
919,20200429,S08000019,NHS Forth Valley,26,796,259.58779024263,48.2650665275241,4,91,29.6764936081398,169,2737,892.577615444821,255,27,10.5882352941176,16.4621676891616,138,117,,:,,:,20,7
920,20200429,S08000020,NHS Grampian,25,893,152.467133344716,40.1229298275568,1,74,12.6344544988902,303,3911,667.747993853509,386,27,6.994818652849739,14.6413752222881,244,142,,:,,:,26,1
921,20200429,S08000022,NHS Highland,25,281,87.3484612993472,18.3400683866957,3,49,15.2315822194591,134,1936,601.802921976997,196,27,13.7755102040816,11.137440758293799,135,61,,:,,:,25,2
922,20200429,S08000024,NHS Lothian,58,2141,235.902069239075,43.5223341193063,10,294,32.3938385596862,471,7600,837.391745080324,721,68,9.43134535367545,17.9334500875657,437,284,,:,,:,52,16
923,20200429,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,11,137,615.177368657387,13,0,0,0,13,0,,:,,:,0,0
924,20200429,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,8,284,1239.092495637,15,0,0,0,15,0,,:,,:,0,0
925,20200429,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,11,143,535.179640718563,11,0,0,0,11,0,,:,,:,0,0
926,20200429,S08000029,NHS Fife,29,764,204.524160085665,33.195020746888,3,92,24.6285637799491,208,2892,774.193548387097,287,29,10.104529616724701,12.40234375,198,89,,:,,:,26,3
927,20200429,S08000030,NHS Tayside,29,1394,333.916209547992,43.8354851845642,2,120,28.7445804488945,225,4859,1163.91597000982,327,32,9.78593272171254,13.4915254237288,271,56,,:,,:,29,3
928,20200429,S08000031,NHS Greater Glasgow & Clyde,141,3062,258.807221583609,52.657380485496,8,464,39.2183379538846,736,10230,864.662925147069,1182,166,14.0439932318105,16.5333909660687,617,565,,:,,:,121,45
929,20200429,S08000032,NHS Lanarkshire,70,1633,246.714005136728,42.453542831243396,3,215,32.4822480737271,439,5179,782.444478017827,654,89,13.608562691131501,16.4792387543253,325,329,,:,,:,58,31
930,20200429,S92000003,Scotland,430,12389,226.767704500943,40.5432613987883,38,1577,28.8653377994985,2996,46108,843.958779492248,4433,497,11.2113692758854,15.115165850087301,2671,1762,49,"",7,"",380,117
931,20200430,S08000015,NHS Ayrshire & Arran,16,831,224.98375568551,33.5715832791856,8,113,30.5934589560321,188,3348,906.432748538012,262,18,6.87022900763359,12.0689655172414,154,108,,:,,:,16,2
932,20200430,S08000016,NHS Borders,2,284,245.866158774132,23.3745996017661,0,31,26.8375032464722,87,1196,1035.40818976712,148,5,3.37837837837838,7.924528301886791,119,29,,:,,:,5,0
933,20200430,S08000017,NHS Dumfries & Galloway,2,263,176.676071476555,10.0765820233777,0,36,24.1837968561064,75,2006,1347.57490259304,98,2,2.04081632653061,4.69483568075117,77,21,,:,,:,2,0
934,20200430,S08000019,NHS Forth Valley,11,807,263.175058700757,40.7644142968954,2,93,30.3287242368902,187,2924,953.561179232977,259,14,5.40540540540541,12.3869801084991,146,113,,:,,:,11,3
935,20200430,S08000020,NHS Grampian,28,921,157.247737749701,36.8789482670309,2,76,12.9759262421035,351,4262,727.676284787434,487,33,6.77618069815195,11.8583162217659,323,164,,:,,:,31,2
936,20200430,S08000022,NHS Highland,29,310,96.3630711843332,25.1787379546161,1,50,15.5424308361828,147,2083,647.497668635375,222,34,15.315315315315301,11.3846153846154,151,71,,:,,:,33,1
937,20200430,S08000024,NHS Lothian,53,2194,241.741774829767,43.3019678706009,11,305,33.6058529275656,522,8122,894.907335992419,801,77,9.612983770287139,15.2852852852853,520,281,,:,,:,63,14
938,20200430,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,4,141,633.13875168388,6,0,0,0,6,0,,:,,:,0,0
939,20200430,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,10,294,1282.72251308901,14,0,0,0,14,0,,:,,:,0,0
940,20200430,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,11,154,576.347305389222,11,0,0,0,11,0,,:,,:,0,0
941,20200430,S08000029,NHS Fife,18,782,209.342792129568,33.195020746888,1,93,24.896265560166,221,3113,833.355641815018,286,20,6.99300699300699,10.7410491257286,176,110,,:,,:,20,0
942,20200430,S08000030,NHS Tayside,20,1414,338.706972956141,43.5959470141567,1,121,28.984118619302,237,5096,1220.68651639639,329,28,8.51063829787234,12.4542124542125,240,89,,:,,:,27,1
943,20200430,S08000031,NHS Greater Glasgow & Clyde,112,3174,268.273716951789,54.9394820474677,13,477,40.317127594834,801,11031,932.365271485564,1242,148,11.916264090177101,15.118912797282,759,483,,:,,:,123,25
944,20200430,S08000032,NHS Lanarkshire,44,1677,253.361534975072,45.1729868560206,4,219,33.0865689681221,390,5569,841.365765221332,618,55,8.89967637540453,14.6162320969519,317,301,,:,,:,38,17
945,20200430,S92000003,Scotland,335,12724,232.899529588344,40.9276444639687,43,1620,29.652407885344,3231,49339,903.098859663573,4785,434,9.07001044932079,13.274163659416798,3013,1772,56,"",4,"",369,65
946,20200501,S08000015,NHS Ayrshire & Arran,26,857,232.022958631146,37.0911847520035,1,114,30.8641975308642,247,3595,973.305176521551,339,28,8.25958702064897,11.2156295224313,146,193,,:,,:,16,12
947,20200501,S08000016,NHS Borders,2,286,247.597610596485,23.3745996017661,0,31,26.8375032464722,118,1314,1137.56384728595,163,6,3.68098159509202,6.93815987933635,105,58,,:,,:,5,1
948,20200501,S08000017,NHS Dumfries & Galloway,4,267,179.363160016123,9.40480988848583,0,36,24.1837968561064,88,2094,1406.69085046352,115,4,3.4782608695652204,3.9501039501039505,51,64,,:,,:,2,2
949,20200501,S08000019,NHS Forth Valley,35,842,274.589094703887,49.5695277850248,1,94,30.6548395512653,210,3134,1022.04539525176,306,38,12.4183006535948,12.5570776255708,193,113,,:,,:,32,6
950,20200501,S08000020,NHS Grampian,31,952,162.540549769507,33.2934949632918,3,79,13.4881338569233,404,4666,796.65357691651,534,34,6.3670411985018704,9.25032880315651,319,215,,:,,:,30,4
951,20200501,S08000022,NHS Highland,3,313,97.2956170345042,24.5570407211688,0,50,15.5424308361828,162,2245,697.855144544607,248,8,3.2258064516128995,9.78165938864629,157,91,,:,,:,7,1
952,20200501,S08000024,NHS Lothian,40,2234,246.149099803874,41.9797703783688,12,317,34.9280504197977,509,8631,950.990546287931,762,57,7.48031496062992,12.9698253043939,474,288,,:,,:,42,15
953,20200501,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,7,148,664.571171980242,7,0,0,0,7,0,,:,,:,0,0
954,20200501,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,3,297,1295.81151832461,10,1,10,1.31578947368421,10,0,,:,,:,1,0
955,20200501,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,11,165,617.51497005988,16,0,0,0,16,0,,:,,:,0,0
956,20200501,S08000029,NHS Fife,14,796,213.090617052603,31.3211082853701,3,96,25.6993709008165,230,3343,894.927051264891,300,15,5,8.944281524926689,207,93,,:,,:,13,2
957,20200501,S08000030,NHS Tayside,18,1432,343.018660023475,39.52379811723,5,126,30.1818094713393,237,5333,1277.45706278295,324,19,5.8641975308642,10.6407322654462,216,108,,:,,:,17,2
958,20200501,S08000031,NHS Greater Glasgow & Clyde,135,3309,279.684224761647,59.3346406112651,15,492,41.5849617959294,817,11848,1001.41997430523,1308,159,12.1559633027523,14.2085447700115,688,620,,:,,:,124,35
959,20200501,S08000032,NHS Lanarkshire,60,1737,262.426348390996,49.8564737875812,8,227,34.2952107569119,426,5995,905.725940474392,665,87,13.0827067669173,13.871374527112202,345,320,,:,,:,58,29
960,20200501,S92000003,Scotland,368,13092,239.635385206743,42.0807936595098,48,1668,30.5309977486135,3469,52808,966.595281240276,5098,456,8.94468418987838,11.9158482898747,2934,2164,55,"",6,"",347,109
961,20200502,S08000015,NHS Ayrshire & Arran,18,875,236.896252978124,39.2570933506606,2,116,31.4056746805285,191,3786,1025.01624431449,268,18,6.71641791044776,10.2827763496144,170,98,,:,,:,14,4
962,20200502,S08000016,NHS Borders,3,289,250.194788330015,18.180244134707,0,31,26.8375032464722,78,1392,1205.09046835772,110,5,4.545454545454549,5.61497326203209,53,57,,:,,:,1,4
963,20200502,S08000017,NHS Dumfries & Galloway,1,268,180.034932151014,10.0765820233777,0,36,24.1837968561064,88,2182,1465.806798334,113,2,1.7699115044247802,3.7837837837837798,46,67,,:,,:,1,1
964,20200502,S08000019,NHS Forth Valley,4,846,275.893555961388,45.0039133837725,1,95,30.9809548656405,103,3237,1055.6352726324,147,10,6.802721088435371,11.4285714285714,76,71,,:,,:,9,1
965,20200502,S08000020,NHS Grampian,21,973,166.126003073246,32.9520232200785,6,85,14.5125490865631,354,5020,857.094075465255,482,24,4.97925311203319,8.041158536585371,233,249,,:,,:,20,4
966,20200502,S08000022,NHS Highland,7,320,99.4715573515698,26.1112838047871,1,51,15.8532794529064,150,2395,744.482437053155,188,8,4.25531914893617,9.06274206041828,121,67,,:,,:,8,0
967,20200502,S08000024,NHS Lothian,31,2265,249.564776658807,42.9714184975429,11,328,36.1400647876771,306,8937,984.706582339849,456,38,8.33333333333333,12.338629592850001,298,158,,:,,:,30,8
968,20200502,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,7,155,696.003592276605,7,0,0,0,6,1,,:,,:,0,0
969,20200502,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,2,299,1304.53752181501,4,0,0,1.38888888888889,4,0,,:,,:,0,0
970,20200502,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,3,168,628.74251497006,4,0,0,0,4,0,,:,,:,0,0
971,20200502,S08000029,NHS Fife,2,798,213.626020613037,29.4471958238522,3,99,26.502476241467,129,3472,929.460580912863,156,2,1.28205128205128,7.813570938999311,74,82,,:,,:,1,1
972,20200502,S08000030,NHS Tayside,18,1450,347.330347090809,43.1168706733418,3,129,30.9004239825616,154,5487,1314.3459410257,225,22,9.77777777777778,10.9090909090909,145,80,,:,,:,17,5
973,20200502,S08000031,NHS Greater Glasgow & Clyde,69,3378,285.516262086686,60.1798634119954,12,504,42.5992291568057,567,12415,1049.34410710663,903,90,9.966777408637869,13.419062027231499,419,484,,:,,:,58,32
974,20200502,S08000032,NHS Lanarkshire,43,1780,268.922798005741,51.9715969179634,5,232,35.0506118749056,242,6237,942.287354585285,390,56,14.3589743589744,13.5703703703704,185,205,,:,,:,39,17
975,20200502,S92000003,Scotland,217,13309,243.60734354694,42.6848241905076,44,1712,31.3363717899438,2374,55182,1010.04887156114,3453,275,7.964089197799019,11.173880858690099,1834,1619,46,"",3,"",198,77
976,20200503,S08000015,NHS Ayrshire & Arran,15,890,240.957331600606,38.174139051332,2,118,31.9471518301928,147,3933,1064.81481481481,216,16,7.40740740740741,9.32304038004751,118,98,,:,,:,6,10
977,20200503,S08000016,NHS Borders,5,294,254.523417885897,19.0459700458835,0,31,26.8375032464722,97,1489,1289.06588174184,137,7,5.10948905109489,5.41205412054121,53,84,,:,,:,3,4
978,20200503,S08000017,NHS Dumfries & Galloway,0,268,180.034932151014,9.40480988848583,1,37,24.8555689909983,49,2231,1498.72363294371,68,0,0,3.21489001692047,29,39,,:,,:,0,0
979,20200503,S08000019,NHS Forth Valley,15,861,280.785285677015,42.7211061831464,2,97,31.6331854943908,127,3364,1097.05191755805,178,16,8.98876404494382,10.3662750518314,107,71,,:,,:,13,3
980,20200503,S08000020,NHS Grampian,10,983,167.833361789312,31.7568721188322,3,88,15.024756701383,208,5228,892.607136759433,277,14,5.05415162454874,7.468581687612209,139,138,,:,,:,14,0
981,20200503,S08000022,NHS Highland,4,324,100.714951818464,26.1112838047871,1,52,16.1641280696301,84,2479,770.593720857942,112,5,4.46428571428571,8.67009551800147,67,45,,:,,:,5,0
982,20200503,S08000024,NHS Lothian,45,2310,254.523017254677,44.7343484871857,9,337,37.1317129068512,385,9322,1027.12708521563,606,52,8.58085808580858,11.6507067943456,344,262,,:,,:,37,15
983,20200503,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,3,158,709.474629546475,5,0,0,0,5,0,,:,,:,0,0
984,20200503,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,2,301,1313.26352530541,4,0,0,1.36986301369863,4,0,,:,,:,0,0
985,20200503,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,8,176,658.682634730539,12,0,0,0,12,0,,:,,:,0,0
986,20200503,S08000029,NHS Fife,2,800,214.161424173471,28.3763887029849,1,100,26.7701780216838,147,3619,968.812742604738,186,2,1.0752688172043,7.03324808184143,105,81,,:,,:,2,0
987,20200503,S08000030,NHS Tayside,4,1454,348.288499772439,42.8773325029343,5,134,32.0981148345989,116,5603,1342.13236879297,168,6,3.57142857142857,10.4378818737271,110,58,,:,,:,4,2
988,20200503,S08000031,NHS Greater Glasgow & Clyde,58,3436,290.418554330922,61.7857867333829,10,514,43.444451957536,593,13008,1099.46581918994,976,84,8.60655737704918,12.580600905473998,453,523,,:,,:,48,36
989,20200503,S08000032,NHS Lanarkshire,31,1811,273.606284937302,52.7269980359571,3,235,35.5038525457018,345,6582,994.410031726847,506,40,7.90513833992095,12.3250807319699,175,331,,:,,:,24,16
990,20200503,S92000003,Scotland,189,13498,247.066791133564,42.9959914337488,37,1749,32.0136181428807,2311,57493,1052.34931268647,3456,242,7.002314814814819,10.4214614499425,1721,1735,40,"",2,"",156,86
991,20200504,S08000015,NHS Ayrshire & Arran,29,919,248.808750270739,40.6107862248213,1,119,32.2178904050249,156,4089,1107.05003248863,257,32,12.4513618677043,9.47546531302876,170,87,,:,,:,27,5
992,20200504,S08000016,NHS Borders,1,295,255.389143797074,12.9858886676478,0,31,26.8375032464722,82,1571,1360.05540645832,154,7,4.545454545454549,4.10958904109589,110,44,,:,,:,7,0
993,20200504,S08000017,NHS Dumfries & Galloway,0,268,180.034932151014,7.38949348381029,1,38,25.5273411258901,75,2306,1549.10654306059,103,2,1.94174757281553,2.56,65,38,,:,,:,2,0
994,20200504,S08000019,NHS Forth Valley,9,870,283.720323506392,39.7860683537699,3,100,32.6115314375163,127,3491,1138.46856248369,199,10,5.0251256281407,9.383378016085791,138,61,,:,,:,7,3
995,20200504,S08000020,NHS Grampian,19,1002,171.077343349838,28.0006829434864,1,89,15.1954925729896,495,5723,977.121393204712,686,27,3.93586005830904,6.1037318153067694,379,307,,:,,:,23,4
996,20200504,S08000022,NHS Highland,2,326,101.336649051912,25.1787379546161,2,54,16.7858253030774,173,2652,824.370531551135,298,16,5.36912751677852,7.93650793650794,196,102,,:,,:,15,1
997,20200504,S08000024,NHS Lothian,57,2367,260.80345534278,38.6742766477886,10,347,38.2335441503779,292,9614,1059.30055752661,589,79,13.412563667232599,10.3253502033439,488,101,,:,,:,71,8
998,20200504,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,10,168,754.378087112708,13,0,0,0,11,2,,:,,:,0,0
999,20200504,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,13,314,1369.98254799302,21,0,0,1.26582278481013,19,2,,:,,:,0,0
1000,20200504,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,10,186,696.107784431138,16,0,0,0,16,0,,:,,:,0,0
1001,20200504,S08000029,NHS Fife,12,812,217.373845536073,24.896265560166,3,103,27.5732833623344,158,3777,1011.109623879,232,13,5.603448275862069,6.0568603213844305,180,52,,:,,:,12,1
1002,20200504,S08000030,NHS Tayside,21,1475,353.318801350995,35.2121110498958,4,138,33.0562675162287,248,5851,1401.53783505402,351,23,6.55270655270655,8.52985449071751,254,97,,:,,:,22,1
1003,20200504,S08000031,NHS Greater Glasgow & Clyde,135,3571,301.82906214078,65.251200216377,11,525,44.3741970383393,608,13616,1150.85536547434,1107,162,14.6341463414634,12.5493810903345,776,331,,:,,:,139,23
1004,20200504,S08000032,NHS Lanarkshire,45,1856,280.404894999245,51.8205166943647,4,239,36.1081734400967,254,6836,1032.78440852092,475,63,13.2631578947368,11.9418758256275,285,190,,:,,:,45,18
1005,20200504,S92000003,Scotland,330,13828,253.107096443541,41.1655958852708,40,1789,32.7457763622719,2701,60194,1101.78829645086,4501,434,9.64230171073095,9.64540473482891,3087,1414,53,"",3,"",370,64
1006,20200505,S08000015,NHS Ayrshire & Arran,15,934,252.869828893221,38.7156162009963,2,121,32.7593675546892,158,4247,1149.82672731211,252,22,8.73015873015873,8.78341516639389,200,52,,:,,:,21,1
1007,20200505,S08000016,NHS Borders,1,296,256.25486970825,12.9858886676478,0,31,26.8375032464722,52,1623,1405.07315383949,96,1,1.04166666666667,3.72040586245772,75,21,,:,,:,1,0
1008,20200505,S08000017,NHS Dumfries & Galloway,1,269,180.706704285906,6.71772134891845,2,40,26.8708853956738,68,2374,1594.78704823324,95,2,2.10526315789474,2.27272727272727,80,15,,:,,:,2,0
1009,20200505,S08000019,NHS Forth Valley,12,882,287.633707278894,36.5249152100183,5,105,34.2421080093921,135,3626,1182.49412992434,215,16,7.441860465116281,8.40282232200128,130,85,,:,,:,13,3
1010,20200505,S08000020,NHS Grampian,20,1022,174.49206078197,26.2933242274202,1,90,15.3662284445962,334,6057,1034.14717432132,568,25,4.4014084507042295,5.38011695906433,436,132,,:,,:,22,3
1011,20200505,S08000022,NHS Highland,3,329,102.269194902083,22.6919490208269,1,55,17.0966739198011,205,2857,888.094497979484,259,8,3.0888030888030897,6.959947472094551,177,82,,:,,:,8,0
1012,20200505,S08000024,NHS Lothian,56,2423,266.97371030652897,37.4622622799092,9,356,39.225192269552,472,10086,1111.30699222107,767,76,9.90873533246415,9.50659293917482,495,272,,:,,:,59,17
1013,20200505,S08000025,NHS Orkney,0,7,31.4324202963628,0,0,1,4.49034575662326,5,173,776.829815895824,6,0,0,0,6,0,,:,,:,0,0
1014,20200505,S08000026,NHS Shetland,0,54,235.602094240838,0,0,5,21.8150087260035,8,322,1404.88656195462,12,0,0,1.25,12,0,,:,,:,0,0
1015,20200505,S08000028,NHS Western Isles,0,6,22.4550898203593,0,0,0,0,6,192,718.562874251497,14,0,0,0,14,0,,:,,:,0,0
1016,20200505,S08000029,NHS Fife,11,823,220.318565118458,23.5577566590818,4,107,28.6440904832017,167,3944,1055.81582117521,246,12,4.87804878048781,5.49320732427643,170,76,,:,,:,11,1
1017,20200505,S08000030,NHS Tayside,19,1494,357.870026588737,30.9004239825616,7,145,34.7330347090809,201,6052,1449.68500730591,293,25,8.53242320819113,7.68468021814576,224,69,,:,,:,23,2
1018,20200505,S08000031,NHS Greater Glasgow & Clyde,93,3664,309.689634187572,62.8000540942592,12,537,45.3884643992156,694,14310,1209.51382784502,1191,116,9.73971452560873,11.6955367303072,791,400,,:,,:,86,30
1019,20200505,S08000032,NHS Lanarkshire,58,1914,289.167547967971,53.0291584831546,7,246,37.1657350052878,345,7181,1084.90708566249,554,79,14.2599277978339,12.143966856551,288,266,,:,,:,55,24
